city	state	MSA Name_Cleaned
Azalia	MI	Monroe, MI 
Belleville	MI	Detroit-Warren-Livonia, MI 
Belleville	MI	Detroit-Warren-Livonia, MI 
Ann Arbor	MI	Ann Arbor, MI 
Brighton	MI	Detroit-Warren-Livonia, MI 
Bridgewater	MI	Ann Arbor, MI 
Brighton	MI	Detroit-Warren-Livonia, MI 
Carleton	MI	Monroe, MI 
Chelsea	MI	Ann Arbor, MI 
Dearborn	MI	Detroit-Warren-Livonia, MI 
Dearborn	MI	Detroit-Warren-Livonia, MI 
Melvindale	MI	Detroit-Warren-Livonia, MI 
Dearborn	MI	Detroit-Warren-Livonia, MI 
Dearborn	MI	Detroit-Warren-Livonia, MI 
Dearborn Heights	MI	Detroit-Warren-Livonia, MI 
Dearborn	MI	Detroit-Warren-Livonia, MI 
Dearborn Heights	MI	Detroit-Warren-Livonia, MI 
Dearborn	MI	Detroit-Warren-Livonia, MI 
Dexter	MI	Ann Arbor, MI 
Dundee	MI	Monroe, MI 
Erie	MI	Monroe, MI 
Flat Rock	MI	Detroit-Warren-Livonia, MI 
Garden City	MI	Detroit-Warren-Livonia, MI 
Garden City	MI	Detroit-Warren-Livonia, MI 
Gregory	MI	Detroit-Warren-Livonia, MI 
Grosse Ile	MI	Detroit-Warren-Livonia, MI 
Hamburg	MI	Detroit-Warren-Livonia, MI 
Ida	MI	Monroe, MI 
Inkster	MI	Detroit-Warren-Livonia, MI 
Lakeland	MI	Detroit-Warren-Livonia, MI 
Lambertville	MI	Monroe, MI 
La Salle	MI	Monroe, MI 
Lincoln Park	MI	Detroit-Warren-Livonia, MI 
Livonia	MI	Detroit-Warren-Livonia, MI 
Livonia	MI	Detroit-Warren-Livonia, MI 
Livonia	MI	Detroit-Warren-Livonia, MI 
Livonia	MI	Detroit-Warren-Livonia, MI 
Livonia	MI	Detroit-Warren-Livonia, MI 
Luna Pier	MI	Monroe, MI 
Manchester	MI	Ann Arbor, MI 
Maybee	MI	Monroe, MI 
Milan	MI	Monroe, MI 
Monroe	MI	Monroe, MI 
Monroe	MI	Monroe, MI 
New Boston	MI	Detroit-Warren-Livonia, MI 
New Hudson	MI	Detroit-Warren-Livonia, MI 
Newport	MI	Monroe, MI 
Northville	MI	Detroit-Warren-Livonia, MI 
Pinckney	MI	Detroit-Warren-Livonia, MI 
Plymouth	MI	Detroit-Warren-Livonia, MI 
Rockwood	MI	Detroit-Warren-Livonia, MI 
Romulus	MI	Detroit-Warren-Livonia, MI 
Salem	MI	Ann Arbor, MI 
Saline	MI	Ann Arbor, MI 
Samaria	MI	Monroe, MI 
South Lyon	MI	Detroit-Warren-Livonia, MI 
South Rockwood	MI	Monroe, MI 
Taylor	MI	Detroit-Warren-Livonia, MI 
Temperance	MI	Monroe, MI 
Trenton	MI	Detroit-Warren-Livonia, MI 
Wayne	MI	Detroit-Warren-Livonia, MI 
Westland	MI	Detroit-Warren-Livonia, MI 
Westland	MI	Detroit-Warren-Livonia, MI 
Canton	MI	Detroit-Warren-Livonia, MI 
Canton	MI	Detroit-Warren-Livonia, MI 
Whitmore Lake	MI	Ann Arbor, MI 
Whittaker	MI	Ann Arbor, MI 
Willis	MI	Ann Arbor, MI 
Wyandotte	MI	Detroit-Warren-Livonia, MI 
Southgate	MI	Detroit-Warren-Livonia, MI 
Ypsilanti	MI	Ann Arbor, MI 
Ypsilanti	MI	Ann Arbor, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Highland Park	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Hamtramck	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
River Rouge	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Ferndale	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Harper Woods	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Ecorse	MI	Detroit-Warren-Livonia, MI 
Grosse Pointe	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Grosse Pointe	MI	Detroit-Warren-Livonia, MI 
Oak Park	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Redford	MI	Detroit-Warren-Livonia, MI 
Redford	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Detroit	MI	Detroit-Warren-Livonia, MI 
Bloomfield Hills	MI	Detroit-Warren-Livonia, MI 
Bloomfield Hills	MI	Detroit-Warren-Livonia, MI 
Bloomfield Hills	MI	Detroit-Warren-Livonia, MI 
Bloomfield Hills	MI	Detroit-Warren-Livonia, MI 
Rochester	MI	Detroit-Warren-Livonia, MI 
Rochester	MI	Detroit-Warren-Livonia, MI 
Rochester	MI	Detroit-Warren-Livonia, MI 
Rochester	MI	Detroit-Warren-Livonia, MI 
Sterling Heights	MI	Detroit-Warren-Livonia, MI 
Sterling Heights	MI	Detroit-Warren-Livonia, MI 
Sterling Heights	MI	Detroit-Warren-Livonia, MI 
Sterling Heights	MI	Detroit-Warren-Livonia, MI 
Sterling Heights	MI	Detroit-Warren-Livonia, MI 
Utica	MI	Detroit-Warren-Livonia, MI 
Utica	MI	Detroit-Warren-Livonia, MI 
Utica	MI	Detroit-Warren-Livonia, MI 
Utica	MI	Detroit-Warren-Livonia, MI 
Keego Harbor	MI	Detroit-Warren-Livonia, MI 
Auburn Hills	MI	Detroit-Warren-Livonia, MI 
West Bloomfield	MI	Detroit-Warren-Livonia, MI 
West Bloomfield	MI	Detroit-Warren-Livonia, MI 
West Bloomfield	MI	Detroit-Warren-Livonia, MI 
West Bloomfield	MI	Detroit-Warren-Livonia, MI 
Auburn Hills	MI	Detroit-Warren-Livonia, MI 
Waterford	MI	Detroit-Warren-Livonia, MI 
Waterford	MI	Detroit-Warren-Livonia, MI 
Waterford	MI	Detroit-Warren-Livonia, MI 
Drayton Plains	MI	Detroit-Warren-Livonia, MI 
Farmington	MI	Detroit-Warren-Livonia, MI 
Farmington	MI	Detroit-Warren-Livonia, MI 
Farmington	MI	Detroit-Warren-Livonia, MI 
Farmington	MI	Detroit-Warren-Livonia, MI 
Farmington	MI	Detroit-Warren-Livonia, MI 
Farmington	MI	Detroit-Warren-Livonia, MI 
Pontiac	MI	Detroit-Warren-Livonia, MI 
Pontiac	MI	Detroit-Warren-Livonia, MI 
Pontiac	MI	Detroit-Warren-Livonia, MI 
Pontiac	MI	Detroit-Warren-Livonia, MI 
Clarkston	MI	Detroit-Warren-Livonia, MI 
Clarkston	MI	Detroit-Warren-Livonia, MI 
Clarkston	MI	Detroit-Warren-Livonia, MI 
Davisburg	MI	Detroit-Warren-Livonia, MI 
Hartland	MI	Detroit-Warren-Livonia, MI 
Highland	MI	Detroit-Warren-Livonia, MI 
Highland	MI	Detroit-Warren-Livonia, MI 
Lake Orion	MI	Detroit-Warren-Livonia, MI 
Lake Orion	MI	Detroit-Warren-Livonia, MI 
Lake Orion	MI	Detroit-Warren-Livonia, MI 
Lake Orion	MI	Detroit-Warren-Livonia, MI 
Oakland	MI	Detroit-Warren-Livonia, MI 
Lakeville	MI	Detroit-Warren-Livonia, MI 
Leonard	MI	Detroit-Warren-Livonia, MI 
Oxford	MI	Detroit-Warren-Livonia, MI 
Oxford	MI	Detroit-Warren-Livonia, MI 
Novi	MI	Detroit-Warren-Livonia, MI 
Novi	MI	Detroit-Warren-Livonia, MI 
Novi	MI	Detroit-Warren-Livonia, MI 
Novi	MI	Detroit-Warren-Livonia, MI 
Milford	MI	Detroit-Warren-Livonia, MI 
Milford	MI	Detroit-Warren-Livonia, MI 
Commerce Township	MI	Detroit-Warren-Livonia, MI 
White Lake	MI	Detroit-Warren-Livonia, MI 
White Lake	MI	Detroit-Warren-Livonia, MI 
Union Lake	MI	Detroit-Warren-Livonia, MI 
Walled Lake	MI	Detroit-Warren-Livonia, MI 
Walled Lake	MI	Detroit-Warren-Livonia, MI 
Wixom	MI	Detroit-Warren-Livonia, MI 
Warren	MI	Detroit-Warren-Livonia, MI 
Clawson	MI	Detroit-Warren-Livonia, MI 
Applegate	MI	MI NONMETROPOLITAN AREA
Argyle	MI	MI NONMETROPOLITAN AREA
Atlas	MI	Flint, MI 
Attica	MI	Detroit-Warren-Livonia, MI 
Bad Axe	MI	MI NONMETROPOLITAN AREA
Bancroft	MI	MI NONMETROPOLITAN AREA
Birch Run	MI	Saginaw-Saginaw Township North, MI 
Brown City	MI	MI NONMETROPOLITAN AREA
Burt	MI	Saginaw-Saginaw Township North, MI 
Byron	MI	MI NONMETROPOLITAN AREA
Carsonville	MI	MI NONMETROPOLITAN AREA
Clio	MI	Flint, MI 
Columbiaville	MI	Detroit-Warren-Livonia, MI 
Croswell	MI	MI NONMETROPOLITAN AREA
Davison	MI	Flint, MI 
Decker	MI	MI NONMETROPOLITAN AREA
Deckerville	MI	MI NONMETROPOLITAN AREA
Dryden	MI	Detroit-Warren-Livonia, MI 
Durand	MI	MI NONMETROPOLITAN AREA
Fenton	MI	Flint, MI 
Filion	MI	MI NONMETROPOLITAN AREA
Flushing	MI	Flint, MI 
Forestville	MI	MI NONMETROPOLITAN AREA
Fostoria	MI	MI NONMETROPOLITAN AREA
Gaines	MI	Flint, MI 
Genesee	MI	Flint, MI 
Goodrich	MI	Flint, MI 
Grand Blanc	MI	Flint, MI 
Hadley	MI	Detroit-Warren-Livonia, MI 
Harbor Beach	MI	MI NONMETROPOLITAN AREA
Holly	MI	Detroit-Warren-Livonia, MI 
Imlay City	MI	Detroit-Warren-Livonia, MI 
Kinde	MI	MI NONMETROPOLITAN AREA
Lapeer	MI	Detroit-Warren-Livonia, MI 
Lennon	MI	Flint, MI 
Lexington	MI	MI NONMETROPOLITAN AREA
Linden	MI	Flint, MI 
Marlette	MI	MI NONMETROPOLITAN AREA
Melvin	MI	MI NONMETROPOLITAN AREA
Metamora	MI	Detroit-Warren-Livonia, MI 
Minden City	MI	MI NONMETROPOLITAN AREA
Montrose	MI	Flint, MI 
Mount Morris	MI	Flint, MI 
New Lothrop	MI	MI NONMETROPOLITAN AREA
North Branch	MI	Detroit-Warren-Livonia, MI 
Ortonville	MI	Detroit-Warren-Livonia, MI 
Otisville	MI	Flint, MI 
Otter Lake	MI	Detroit-Warren-Livonia, MI 
Palms	MI	MI NONMETROPOLITAN AREA
Peck	MI	MI NONMETROPOLITAN AREA
Port Austin	MI	MI NONMETROPOLITAN AREA
Port Hope	MI	MI NONMETROPOLITAN AREA
Port Sanilac	MI	MI NONMETROPOLITAN AREA
Ruth	MI	MI NONMETROPOLITAN AREA
Sandusky	MI	MI NONMETROPOLITAN AREA
Snover	MI	MI NONMETROPOLITAN AREA
Swartz Creek	MI	Flint, MI 
Ubly	MI	MI NONMETROPOLITAN AREA
Vernon	MI	MI NONMETROPOLITAN AREA
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Burton	MI	Flint, MI 
Burton	MI	Flint, MI 
Burton	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Flint	MI	Flint, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Alger	MI	MI NONMETROPOLITAN AREA
Auburn	MI	Bay City, MI 
Beaverton	MI	MI NONMETROPOLITAN AREA
Bentley	MI	Bay City, MI 
Brant	MI	Saginaw-Saginaw Township North, MI 
Breckenridge	MI	MI NONMETROPOLITAN AREA
Chesaning	MI	Saginaw-Saginaw Township North, MI 
Clare	MI	MI NONMETROPOLITAN AREA
Coleman	MI	MI NONMETROPOLITAN AREA
Comins	MI	MI NONMETROPOLITAN AREA
Edenville	MI	MI NONMETROPOLITAN AREA
Fairview	MI	MI NONMETROPOLITAN AREA
Farwell	MI	MI NONMETROPOLITAN AREA
Freeland	MI	Saginaw-Saginaw Township North, MI 
Gladwin	MI	MI NONMETROPOLITAN AREA
Harrison	MI	MI NONMETROPOLITAN AREA
Hemlock	MI	Saginaw-Saginaw Township North, MI 
Higgins Lake	MI	MI NONMETROPOLITAN AREA
Hope	MI	MI NONMETROPOLITAN AREA
Houghton Lake	MI	MI NONMETROPOLITAN AREA
Houghton Lake Heights	MI	MI NONMETROPOLITAN AREA
Kawkawlin	MI	Bay City, MI 
Lake	MI	MI NONMETROPOLITAN AREA
Lake George	MI	MI NONMETROPOLITAN AREA
Linwood	MI	Bay City, MI 
Lupton	MI	MI NONMETROPOLITAN AREA
Luzerne	MI	MI NONMETROPOLITAN AREA
Merrill	MI	Saginaw-Saginaw Township North, MI 
Midland	MI	MI NONMETROPOLITAN AREA
Midland	MI	MI NONMETROPOLITAN AREA
Midland	MI	MI NONMETROPOLITAN AREA
Mio	MI	MI NONMETROPOLITAN AREA
Oakley	MI	Saginaw-Saginaw Township North, MI 
Pinconning	MI	Bay City, MI 
Prudenville	MI	MI NONMETROPOLITAN AREA
Rhodes	MI	MI NONMETROPOLITAN AREA
Roscommon	MI	MI NONMETROPOLITAN AREA
Rose City	MI	MI NONMETROPOLITAN AREA
Saint Charles	MI	Saginaw-Saginaw Township North, MI 
Saint Helen	MI	MI NONMETROPOLITAN AREA
Sanford	MI	MI NONMETROPOLITAN AREA
Standish	MI	MI NONMETROPOLITAN AREA
Sterling	MI	MI NONMETROPOLITAN AREA
West Branch	MI	MI NONMETROPOLITAN AREA
Wheeler	MI	MI NONMETROPOLITAN AREA
Saginaw	MI	Saginaw-Saginaw Township North, MI 
Midland	MI	MI NONMETROPOLITAN AREA
Midland	MI	MI NONMETROPOLITAN AREA
Midland	MI	MI NONMETROPOLITAN AREA
Midland	MI	MI NONMETROPOLITAN AREA
Akron	MI	MI NONMETROPOLITAN AREA
Au Gres	MI	MI NONMETROPOLITAN AREA
Barton City	MI	MI NONMETROPOLITAN AREA
Bay City	MI	Bay City, MI 
Bay City	MI	Bay City, MI 
Bay City	MI	Bay City, MI 
University Center	MI	Bay City, MI 
Bay Port	MI	MI NONMETROPOLITAN AREA
Black River	MI	MI NONMETROPOLITAN AREA
Bridgeport	MI	Saginaw-Saginaw Township North, MI 
Caro	MI	MI NONMETROPOLITAN AREA
Carrollton	MI	Saginaw-Saginaw Township North, MI 
Caseville	MI	MI NONMETROPOLITAN AREA
Cass City	MI	MI NONMETROPOLITAN AREA
Clifford	MI	Detroit-Warren-Livonia, MI 
Curran	MI	MI NONMETROPOLITAN AREA
Deford	MI	MI NONMETROPOLITAN AREA
East Tawas	MI	MI NONMETROPOLITAN AREA
Elkton	MI	MI NONMETROPOLITAN AREA
Essexville	MI	Bay City, MI 
Fairgrove	MI	MI NONMETROPOLITAN AREA
Frankenmuth	MI	Saginaw-Saginaw Township North, MI 
Gagetown	MI	MI NONMETROPOLITAN AREA
Gilford	MI	MI NONMETROPOLITAN AREA
Glennie	MI	MI NONMETROPOLITAN AREA
Greenbush	MI	MI NONMETROPOLITAN AREA
Hale	MI	MI NONMETROPOLITAN AREA
Harrisville	MI	MI NONMETROPOLITAN AREA
Kingston	MI	MI NONMETROPOLITAN AREA
Lincoln	MI	MI NONMETROPOLITAN AREA
Long Lake	MI	MI NONMETROPOLITAN AREA
Mayville	MI	MI NONMETROPOLITAN AREA
Mikado	MI	MI NONMETROPOLITAN AREA
Millington	MI	MI NONMETROPOLITAN AREA
Munger	MI	Bay City, MI 
National City	MI	MI NONMETROPOLITAN AREA
Omer	MI	MI NONMETROPOLITAN AREA
Oscoda	MI	MI NONMETROPOLITAN AREA
Owendale	MI	MI NONMETROPOLITAN AREA
Pigeon	MI	MI NONMETROPOLITAN AREA
Prescott	MI	MI NONMETROPOLITAN AREA
Reese	MI	MI NONMETROPOLITAN AREA
Richville	MI	MI NONMETROPOLITAN AREA
Sebewaing	MI	MI NONMETROPOLITAN AREA
Silverwood	MI	Detroit-Warren-Livonia, MI 
South Branch	MI	MI NONMETROPOLITAN AREA
Spruce	MI	MI NONMETROPOLITAN AREA
Tawas City	MI	MI NONMETROPOLITAN AREA
Tawas City	MI	MI NONMETROPOLITAN AREA
Turner	MI	MI NONMETROPOLITAN AREA
Twining	MI	MI NONMETROPOLITAN AREA
Unionville	MI	MI NONMETROPOLITAN AREA
Vassar	MI	MI NONMETROPOLITAN AREA
Tuscola	MI	MI NONMETROPOLITAN AREA
Whittemore	MI	MI NONMETROPOLITAN AREA
Frankenmuth	MI	Saginaw-Saginaw Township North, MI 
Alma	MI	MI NONMETROPOLITAN AREA
Alma	MI	MI NONMETROPOLITAN AREA
Mount Pleasant	MI	MI NONMETROPOLITAN AREA
Okemos	MI	Lansing-East Lansing, MI 
Ashley	MI	MI NONMETROPOLITAN AREA
Bannister	MI	MI NONMETROPOLITAN AREA
Bath	MI	Lansing-East Lansing, MI 
Belding	MI	Grand Rapids-Wyoming, MI 
Carson City	MI	MI NONMETROPOLITAN AREA
Cedar Lake	MI	MI NONMETROPOLITAN AREA
Charlotte	MI	Lansing-East Lansing, MI 
Clarksville	MI	Grand Rapids-Wyoming, MI 
Cohoctah	MI	Detroit-Warren-Livonia, MI 
Corunna	MI	MI NONMETROPOLITAN AREA
Crystal	MI	MI NONMETROPOLITAN AREA
Dansville	MI	Lansing-East Lansing, MI 
Dewitt	MI	Lansing-East Lansing, MI 
Dimondale	MI	Lansing-East Lansing, MI 
Eagle	MI	Lansing-East Lansing, MI 
East Lansing	MI	Lansing-East Lansing, MI 
East Lansing	MI	Lansing-East Lansing, MI 
East Lansing	MI	Lansing-East Lansing, MI 
East Lansing	MI	Lansing-East Lansing, MI 
Eaton Rapids	MI	Lansing-East Lansing, MI 
Edmore	MI	MI NONMETROPOLITAN AREA
Elm Hall	MI	MI NONMETROPOLITAN AREA
Elsie	MI	Lansing-East Lansing, MI 
Elwell	MI	MI NONMETROPOLITAN AREA
Eureka	MI	Lansing-East Lansing, MI 
Fenwick	MI	MI NONMETROPOLITAN AREA
Fowler	MI	Lansing-East Lansing, MI 
Fowlerville	MI	Detroit-Warren-Livonia, MI 
Grand Ledge	MI	Lansing-East Lansing, MI 
Greenville	MI	MI NONMETROPOLITAN AREA
Haslett	MI	Lansing-East Lansing, MI 
Henderson	MI	MI NONMETROPOLITAN AREA
Holt	MI	Lansing-East Lansing, MI 
Howell	MI	Detroit-Warren-Livonia, MI 
Howell	MI	Detroit-Warren-Livonia, MI 
Hubbardston	MI	Grand Rapids-Wyoming, MI 
Ionia	MI	Grand Rapids-Wyoming, MI 
Ithaca	MI	MI NONMETROPOLITAN AREA
Laingsburg	MI	MI NONMETROPOLITAN AREA
Lake Odessa	MI	Grand Rapids-Wyoming, MI 
Lakeview	MI	MI NONMETROPOLITAN AREA
Lyons	MI	Grand Rapids-Wyoming, MI 
Mcbrides	MI	MI NONMETROPOLITAN AREA
Maple Rapids	MI	Lansing-East Lansing, MI 
Mason	MI	Lansing-East Lansing, MI 
Middleton	MI	MI NONMETROPOLITAN AREA
Morrice	MI	MI NONMETROPOLITAN AREA
Mount Pleasant	MI	MI NONMETROPOLITAN AREA
Mount Pleasant	MI	MI NONMETROPOLITAN AREA
Muir	MI	Grand Rapids-Wyoming, MI 
Mulliken	MI	Lansing-East Lansing, MI 
North Star	MI	MI NONMETROPOLITAN AREA
Oak Grove	MI	Detroit-Warren-Livonia, MI 
Okemos	MI	Lansing-East Lansing, MI 
Orleans	MI	Grand Rapids-Wyoming, MI 
Ovid	MI	Lansing-East Lansing, MI 
Owosso	MI	MI NONMETROPOLITAN AREA
Palo	MI	Grand Rapids-Wyoming, MI 
Perrinton	MI	MI NONMETROPOLITAN AREA
Perry	MI	MI NONMETROPOLITAN AREA
Pewamo	MI	Grand Rapids-Wyoming, MI 
Pompeii	MI	MI NONMETROPOLITAN AREA
Portland	MI	Grand Rapids-Wyoming, MI 
Potterville	MI	Lansing-East Lansing, MI 
Riverdale	MI	MI NONMETROPOLITAN AREA
Rosebush	MI	MI NONMETROPOLITAN AREA
Saint Johns	MI	Lansing-East Lansing, MI 
Saint Louis	MI	MI NONMETROPOLITAN AREA
Saranac	MI	Grand Rapids-Wyoming, MI 
Shaftsburg	MI	MI NONMETROPOLITAN AREA
Shepherd	MI	MI NONMETROPOLITAN AREA
Sheridan	MI	MI NONMETROPOLITAN AREA
Sidney	MI	MI NONMETROPOLITAN AREA
Six Lakes	MI	MI NONMETROPOLITAN AREA
Smyrna	MI	Grand Rapids-Wyoming, MI 
Stanton	MI	MI NONMETROPOLITAN AREA
Sumner	MI	MI NONMETROPOLITAN AREA
Sunfield	MI	Lansing-East Lansing, MI 
Vestaburg	MI	MI NONMETROPOLITAN AREA
Webberville	MI	Lansing-East Lansing, MI 
Weidman	MI	MI NONMETROPOLITAN AREA
Westphalia	MI	Lansing-East Lansing, MI 
Williamston	MI	Lansing-East Lansing, MI 
Winn	MI	MI NONMETROPOLITAN AREA
Woodland	MI	Grand Rapids-Wyoming, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Lansing	MI	Lansing-East Lansing, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Portage	MI	Kalamazoo-Portage, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Allegan	MI	MI NONMETROPOLITAN AREA
Athens	MI	Battle Creek, MI 
Augusta	MI	Kalamazoo-Portage, MI 
Bangor	MI	Kalamazoo-Portage, MI 
Battle Creek	MI	Battle Creek, MI 
Battle Creek	MI	Battle Creek, MI 
Battle Creek	MI	Battle Creek, MI 
Battle Creek	MI	Battle Creek, MI 
Battle Creek	MI	Battle Creek, MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Bedford	MI	Battle Creek, MI 
Bellevue	MI	Lansing-East Lansing, MI 
Benton Harbor	MI	Niles-Benton Harbor, MI 
Benton Harbor	MI	Niles-Benton Harbor, MI 
Portage	MI	Kalamazoo-Portage, MI 
Bloomingdale	MI	Kalamazoo-Portage, MI 
Breedsville	MI	Kalamazoo-Portage, MI 
Bronson	MI	MI NONMETROPOLITAN AREA
Burlington	MI	Battle Creek, MI 
Burr Oak	MI	MI NONMETROPOLITAN AREA
Cassopolis	MI	South Bend-Mishawaka, IN-MI 
Centreville	MI	MI NONMETROPOLITAN AREA
Ceresco	MI	Battle Creek, MI 
Climax	MI	Kalamazoo-Portage, MI 
Cloverdale	MI	Grand Rapids-Wyoming, MI 
Coldwater	MI	MI NONMETROPOLITAN AREA
Coloma	MI	Niles-Benton Harbor, MI 
Hagar Shores	MI	Niles-Benton Harbor, MI 
Colon	MI	MI NONMETROPOLITAN AREA
Comstock	MI	Kalamazoo-Portage, MI 
Constantine	MI	MI NONMETROPOLITAN AREA
Covert	MI	Kalamazoo-Portage, MI 
Decatur	MI	Kalamazoo-Portage, MI 
Delton	MI	Grand Rapids-Wyoming, MI 
Dowagiac	MI	South Bend-Mishawaka, IN-MI 
Kalamazoo	MI	Kalamazoo-Portage, MI 
Dowling	MI	Grand Rapids-Wyoming, MI 
East Leroy	MI	Battle Creek, MI 
Fulton	MI	Kalamazoo-Portage, MI 
Galesburg	MI	Kalamazoo-Portage, MI 
Gobles	MI	Kalamazoo-Portage, MI 
Grand Junction	MI	Kalamazoo-Portage, MI 
Hartford	MI	Kalamazoo-Portage, MI 
Hastings	MI	Grand Rapids-Wyoming, MI 
Hickory Corners	MI	Grand Rapids-Wyoming, MI 
Jones	MI	South Bend-Mishawaka, IN-MI 
Kendall	MI	Kalamazoo-Portage, MI 
Lacota	MI	Kalamazoo-Portage, MI 
Lawrence	MI	Kalamazoo-Portage, MI 
Lawton	MI	Kalamazoo-Portage, MI 
Leonidas	MI	MI NONMETROPOLITAN AREA
Marcellus	MI	South Bend-Mishawaka, IN-MI 
Marshall	MI	Battle Creek, MI 
